facility_name,trial_stage,bag_set,bag_number,product_name,percent_residual
Facility 2 (CASP),First Removal,B (green),1,Coffee Pod 1,
Facility 2 (CASP),First Removal,B (green),2,Coffee Pod 1,
Facility 2 (CASP),First Removal,B (green),4,Coffee Pod 1,
Facility 2 (CASP),First Removal,B (green),5,Coffee Pod 1,
Facility 2 (CASP),First Removal,B (green),8,Coffee Pod 1,
Facility 2 (CASP),First Removal,C (yellow),1,Coffee Pod 1,
Facility 2 (CASP),First Removal,C (yellow),2,Coffee Pod 1,
Facility 2 (CASP),First Removal,C (yellow),4,Coffee Pod 1,
Facility 2 (CASP),First Removal,C (yellow),5,Coffee Pod 1,
Facility 2 (CASP),First Removal,C (yellow),9,Coffee Pod 1,
Facility 2 (CASP),Second Removal,A (blue),10,Coffee Pod 1,0.00%
Facility 2 (CASP),Second Removal,A (blue),3,Coffee Pod 1,2.50%
Facility 2 (CASP),Second Removal,A (blue),6,Coffee Pod 1,0.00%
Facility 2 (CASP),Second Removal,A (blue),8,Coffee Pod 1,0.00%
Facility 2 (CASP),Second Removal,B (green),3,Coffee Pod 1,
Facility 2 (CASP),Second Removal,B (green),6,Coffee Pod 1,
Facility 2 (CASP),Second Removal,B (green),7,Coffee Pod 1,
Facility 2 (CASP),Second Removal,B (green),9,Coffee Pod 1,
Facility 2 (CASP),Second Removal,C (yellow),10,Coffee Pod 1,
Facility 2 (CASP),Second Removal,C (yellow),3,Coffee Pod 1,
Facility 2 (CASP),Second Removal,C (yellow),6,Coffee Pod 1,
Facility 2 (CASP),Second Removal,C (yellow),7,Coffee Pod 1,
Facility 2 (CASP),Second Removal,C (yellow),8,Coffee Pod 1,
Facility 5 (EASP),First Removal,A (blue),1,Coffee Pod 1,2.00%
Facility 5 (EASP),First Removal,A (blue),10,Coffee Pod 1,6.00%
Facility 5 (EASP),First Removal,A (blue),4,Coffee Pod 1,9.20%
Facility 5 (EASP),First Removal,A (blue),6,Coffee Pod 1,2.50%
Facility 5 (EASP),First Removal,A (blue),8,Coffee Pod 1,2.20%
Facility 5 (EASP),First Removal,B (green),2,Coffee Pod 1,
Facility 5 (EASP),First Removal,B (green),5,Coffee Pod 1,
Facility 5 (EASP),First Removal,B (green),6,Coffee Pod 1,
Facility 5 (EASP),First Removal,B (green),7,Coffee Pod 1,
Facility 5 (EASP),First Removal,B (green),8,Coffee Pod 1,
Facility 5 (EASP),First Removal,C (yellow),10,Coffee Pod 1,
Facility 5 (EASP),First Removal,C (yellow),3,Coffee Pod 1,
Facility 5 (EASP),First Removal,C (yellow),7,Coffee Pod 1,
Facility 5 (EASP),First Removal,C (yellow),8,Coffee Pod 1,
Facility 5 (EASP),First Removal,C (yellow),9,Coffee Pod 1,
Facility 5 (EASP),Second Removal,A (blue),2,Coffee Pod 1,4.50%
Facility 5 (EASP),Second Removal,A (blue),3,Coffee Pod 1,4.10%
Facility 5 (EASP),Second Removal,A (blue),5,Coffee Pod 1,1.40%
Facility 5 (EASP),Second Removal,A (blue),7,Coffee Pod 1,0.00%
Facility 5 (EASP),Second Removal,A (blue),9,Coffee Pod 1,2.80%
Facility 5 (EASP),Second Removal,B (green),1,Coffee Pod 1,
Facility 5 (EASP),Second Removal,B (green),10,Coffee Pod 1,
Facility 5 (EASP),Second Removal,B (green),3,Coffee Pod 1,
Facility 5 (EASP),Second Removal,B (green),4,Coffee Pod 1,
Facility 5 (EASP),Second Removal,B (green),8,Coffee Pod 1,
Facility 5 (EASP),Second Removal,C (yellow),1,Coffee Pod 1,
Facility 5 (EASP),Second Removal,C (yellow),2,Coffee Pod 1,
Facility 5 (EASP),Second Removal,C (yellow),4,Coffee Pod 1,
Facility 5 (EASP),Second Removal,C (yellow),5,Coffee Pod 1,
Facility 5 (EASP),Second Removal,C (yellow),6,Coffee Pod 1,
Facility 6 (CASP),First Removal,A (blue),10,Coffee Pod 1,0.00%
Facility 6 (CASP),First Removal,A (blue),6,Coffee Pod 1,3.90%
Facility 6 (CASP),First Removal,A (blue),7,Coffee Pod 1,5.60%
Facility 6 (CASP),First Removal,A (blue),8,Coffee Pod 1,0.50%
Facility 6 (CASP),First Removal,A (blue),9,Coffee Pod 1,4.20%
Facility 6 (CASP),First Removal,B (green),10,Coffee Pod 1,
Facility 6 (CASP),First Removal,B (green),6,Coffee Pod 1,
Facility 6 (CASP),First Removal,B (green),7,Coffee Pod 1,
Facility 6 (CASP),First Removal,B (green),8,Coffee Pod 1,
Facility 6 (CASP),First Removal,B (green),9,Coffee Pod 1,
Facility 6 (CASP),First Removal,C (yellow),10,Coffee Pod 1,
Facility 6 (CASP),First Removal,C (yellow),6,Coffee Pod 1,
Facility 6 (CASP),First Removal,C (yellow),7,Coffee Pod 1,
Facility 6 (CASP),First Removal,C (yellow),8,Coffee Pod 1,
Facility 6 (CASP),First Removal,C (yellow),9,Coffee Pod 1,
Facility 6 (CASP),Second Removal,A (blue),1,Coffee Pod 1,0.00%
Facility 6 (CASP),Second Removal,A (blue),2,Coffee Pod 1,0.00%
Facility 6 (CASP),Second Removal,A (blue),4,Coffee Pod 1,0.00%
Facility 6 (CASP),Second Removal,A (blue),5,Coffee Pod 1,0.00%
Facility 6 (CASP),Second Removal,B (green),1,Coffee Pod 1,
Facility 6 (CASP),Second Removal,B (green),2,Coffee Pod 1,
Facility 6 (CASP),Second Removal,B (green),3,Coffee Pod 1,
Facility 6 (CASP),Second Removal,B (green),4,Coffee Pod 1,
Facility 6 (CASP),Second Removal,B (green),5,Coffee Pod 1,
Facility 6 (CASP),Second Removal,C (yellow),1,Coffee Pod 1,
Facility 6 (CASP),Second Removal,C (yellow),2,Coffee Pod 1,
Facility 6 (CASP),Second Removal,C (yellow),3,Coffee Pod 1,
Facility 6 (CASP),Second Removal,C (yellow),4,Coffee Pod 1,
Facility 6 (CASP),Second Removal,C (yellow),5,Coffee Pod 1,
Facility 7 (CASP),First Removal,A (blue),1,Coffee Pod 1,28.10%
Facility 7 (CASP),First Removal,A (blue),10,Coffee Pod 1,71.10%
Facility 7 (CASP),First Removal,A (blue),4,Coffee Pod 1,32.50%
Facility 7 (CASP),First Removal,A (blue),5,Coffee Pod 1,33.10%
Facility 7 (CASP),First Removal,A (blue),7,Coffee Pod 1,22.60%
Facility 7 (CASP),First Removal,B (green),2,Coffee Pod 1,
Facility 7 (CASP),First Removal,B (green),3,Coffee Pod 1,
Facility 7 (CASP),First Removal,B (green),4,Coffee Pod 1,
Facility 7 (CASP),First Removal,B (green),8,Coffee Pod 1,
Facility 7 (CASP),First Removal,B (green),9,Coffee Pod 1,
Facility 7 (CASP),First Removal,C (yellow),10,Coffee Pod 1,
Facility 7 (CASP),First Removal,C (yellow),5,Coffee Pod 1,
Facility 7 (CASP),First Removal,C (yellow),7,Coffee Pod 1,
Facility 7 (CASP),First Removal,C (yellow),8,Coffee Pod 1,
Facility 7 (CASP),Second Removal,A (blue),2,Coffee Pod 1,0.00%
Facility 7 (CASP),Second Removal,A (blue),3,Coffee Pod 1,62.60%
Facility 7 (CASP),Second Removal,A (blue),6,Coffee Pod 1,0.00%
Facility 7 (CASP),Second Removal,A (blue),8,Coffee Pod 1,45.30%
Facility 7 (CASP),Second Removal,A (blue),9,Coffee Pod 1,0.00%
Facility 7 (CASP),Second Removal,B (green),1,Coffee Pod 1,
Facility 7 (CASP),Second Removal,B (green),5,Coffee Pod 1,
Facility 7 (CASP),Second Removal,B (green),6,Coffee Pod 1,
Facility 7 (CASP),Second Removal,B (green),7,Coffee Pod 1,
Facility 7 (CASP),Second Removal,C (yellow),1,Coffee Pod 1,
Facility 7 (CASP),Second Removal,C (yellow),2,Coffee Pod 1,
Facility 7 (CASP),Second Removal,C (yellow),3,Coffee Pod 1,
Facility 7 (CASP),Second Removal,C (yellow),6,Coffee Pod 1,
Facility 7 (CASP),Second Removal,C (yellow),9,Coffee Pod 1,
Facility 8 (ASP),First Removal,A (blue),1,Coffee Pod 1,16.50%
Facility 8 (ASP),First Removal,A (blue),2,Coffee Pod 1,11.10%
Facility 8 (ASP),First Removal,A (blue),3,Coffee Pod 1,16.10%
Facility 8 (ASP),First Removal,A (blue),4,Coffee Pod 1,16.80%
Facility 8 (ASP),First Removal,A (blue),5,Coffee Pod 1,0.00%
Facility 8 (ASP),First Removal,B (green),1,Coffee Pod 1,
Facility 8 (ASP),First Removal,B (green),2,Coffee Pod 1,
Facility 8 (ASP),First Removal,B (green),3,Coffee Pod 1,
Facility 8 (ASP),First Removal,B (green),4,Coffee Pod 1,
Facility 8 (ASP),First Removal,B (green),5,Coffee Pod 1,
Facility 8 (ASP),First Removal,C (yellow),1,Coffee Pod 1,
Facility 8 (ASP),First Removal,C (yellow),2,Coffee Pod 1,
Facility 8 (ASP),First Removal,C (yellow),3,Coffee Pod 1,
Facility 8 (ASP),First Removal,C (yellow),4,Coffee Pod 1,
Facility 8 (ASP),First Removal,C (yellow),5,Coffee Pod 1,
Facility 8 (ASP),Second Removal,A (blue),10,Coffee Pod 1,14.90%
Facility 8 (ASP),Second Removal,A (blue),6,Coffee Pod 1,0.00%
Facility 8 (ASP),Second Removal,A (blue),7,Coffee Pod 1,13.50%
Facility 8 (ASP),Second Removal,A (blue),8,Coffee Pod 1,0.00%
Facility 8 (ASP),Second Removal,A (blue),9,Coffee Pod 1,14.00%
Facility 8 (ASP),Second Removal,B (green),10,Coffee Pod 1,
Facility 8 (ASP),Second Removal,B (green),6,Coffee Pod 1,
Facility 8 (ASP),Second Removal,B (green),7,Coffee Pod 1,
Facility 8 (ASP),Second Removal,B (green),8,Coffee Pod 1,
Facility 8 (ASP),Second Removal,B (green),9,Coffee Pod 1,
Facility 8 (ASP),Second Removal,C (yellow),10,Coffee Pod 1,
Facility 8 (ASP),Second Removal,C (yellow),6,Coffee Pod 1,
Facility 8 (ASP),Second Removal,C (yellow),7,Coffee Pod 1,
Facility 8 (ASP),Second Removal,C (yellow),8,Coffee Pod 1,
Facility 8 (ASP),Second Removal,C (yellow),9,Coffee Pod 1,
Facility 9 (EASP),First Removal,A (blue),10,Coffee Pod 1,0.60%
Facility 9 (EASP),First Removal,A (blue),2,Coffee Pod 1,8.10%
Facility 9 (EASP),First Removal,A (blue),4,Coffee Pod 1,14.60%
Facility 9 (EASP),First Removal,A (blue),6,Coffee Pod 1,2.00%
Facility 9 (EASP),First Removal,A (blue),9,Coffee Pod 1,6.10%
Facility 9 (EASP),First Removal,B (green),1,Coffee Pod 1,
Facility 9 (EASP),First Removal,B (green),2,Coffee Pod 1,
Facility 9 (EASP),First Removal,B (green),4,Coffee Pod 1,
Facility 9 (EASP),First Removal,B (green),5,Coffee Pod 1,
Facility 9 (EASP),First Removal,B (green),6,Coffee Pod 1,
Facility 9 (EASP),First Removal,C (yellow),1,Coffee Pod 1,
Facility 9 (EASP),First Removal,C (yellow),2,Coffee Pod 1,
Facility 9 (EASP),First Removal,C (yellow),3,Coffee Pod 1,
Facility 9 (EASP),First Removal,C (yellow),4,Coffee Pod 1,
Facility 9 (EASP),First Removal,C (yellow),5,Coffee Pod 1,
Facility 9 (EASP),Second Removal,A (blue),1,Coffee Pod 1,15.50%
Facility 9 (EASP),Second Removal,A (blue),3,Coffee Pod 1,6.10%
Facility 9 (EASP),Second Removal,A (blue),5,Coffee Pod 1,0.00%
Facility 9 (EASP),Second Removal,A (blue),7,Coffee Pod 1,5.20%
Facility 9 (EASP),Second Removal,A (blue),8,Coffee Pod 1,1.90%
Facility 9 (EASP),Second Removal,B (green),10,Coffee Pod 1,
Facility 9 (EASP),Second Removal,B (green),3,Coffee Pod 1,
Facility 9 (EASP),Second Removal,B (green),7,Coffee Pod 1,
Facility 9 (EASP),Second Removal,B (green),8,Coffee Pod 1,
Facility 9 (EASP),Second Removal,B (green),9,Coffee Pod 1,
Facility 9 (EASP),Second Removal,C (yellow),10,Coffee Pod 1,
Facility 9 (EASP),Second Removal,C (yellow),6,Coffee Pod 1,
Facility 9 (EASP),Second Removal,C (yellow),7,Coffee Pod 1,
Facility 9 (EASP),Second Removal,C (yellow),8,Coffee Pod 1,
Facility 9 (EASP),Second Removal,C (yellow),9,Coffee Pod 1,
Facility 10 (Windrow),First Removal,A (blue),2,Coffee Pod 1,15.00%
Facility 10 (Windrow),First Removal,A (blue),4,Coffee Pod 1,28.60%
Facility 10 (Windrow),First Removal,A (blue),6,Coffee Pod 1,32.00%
Facility 10 (Windrow),First Removal,A (blue),7,Coffee Pod 1,10.00%
Facility 10 (Windrow),First Removal,A (blue),9,Coffee Pod 1,48.30%
Facility 10 (Windrow),First Removal,B (green),10,Coffee Pod 1,
Facility 10 (Windrow),First Removal,B (green),2,Coffee Pod 1,
Facility 10 (Windrow),First Removal,B (green),4,Coffee Pod 1,
Facility 10 (Windrow),First Removal,B (green),6,Coffee Pod 1,
Facility 10 (Windrow),First Removal,B (green),7,Coffee Pod 1,
Facility 10 (Windrow),First Removal,C (yellow),1,Coffee Pod 1,
Facility 10 (Windrow),First Removal,C (yellow),3,Coffee Pod 1,
Facility 10 (Windrow),First Removal,C (yellow),5,Coffee Pod 1,
Facility 10 (Windrow),First Removal,C (yellow),6,Coffee Pod 1,
Facility 10 (Windrow),First Removal,C (yellow),7,Coffee Pod 1,
Facility 10 (Windrow),Second Removal,A (blue),1,Coffee Pod 1,0.00%
Facility 10 (Windrow),Second Removal,A (blue),10,Coffee Pod 1,5.30%
Facility 10 (Windrow),Second Removal,A (blue),3,Coffee Pod 1,0.00%
Facility 10 (Windrow),Second Removal,A (blue),5,Coffee Pod 1,0.00%
Facility 10 (Windrow),Second Removal,A (blue),8,Coffee Pod 1,4.00%
Facility 10 (Windrow),Second Removal,B (green),1,Coffee Pod 1,
Facility 10 (Windrow),Second Removal,B (green),3,Coffee Pod 1,
Facility 10 (Windrow),Second Removal,B (green),5,Coffee Pod 1,
Facility 10 (Windrow),Second Removal,B (green),9,Coffee Pod 1,
Facility 10 (Windrow),Second Removal,C (yellow),10,Coffee Pod 1,
Facility 10 (Windrow),Second Removal,C (yellow),2,Coffee Pod 1,
Facility 10 (Windrow),Second Removal,C (yellow),4,Coffee Pod 1,
Facility 10 (Windrow),Second Removal,C (yellow),9,Coffee Pod 1,
Facility 3 (EASP),First Removal,(blank),(blank),Coffee Pod 1,2.70%
Facility 3 (EASP),Second Removal,(blank),(blank),Coffee Pod 1,0.00%
Facility 4 (In-Vessel),First Removal,(blank),(blank),Coffee Pod 1,0.00%
Facility 4 (In-Vessel),Second Removal,(blank),(blank),Coffee Pod 1,0.00%
Facility 1 ( Windrow),First Removal,A (blue),10,"Spoon PLA 6""",3.90%
Facility 1 ( Windrow),First Removal,A (blue),6,"Spoon PLA 6""",23.70%
Facility 1 ( Windrow),First Removal,A (blue),7,"Spoon PLA 6""",1.50%
Facility 1 ( Windrow),First Removal,A (blue),8,"Spoon PLA 6""",62.00%
Facility 1 ( Windrow),First Removal,A (blue),9,"Spoon PLA 6""",2.00%
Facility 1 ( Windrow),First Removal,B (green),10,"Spoon PLA 6""",
Facility 1 ( Windrow),First Removal,B (green),6,"Spoon PLA 6""",
Facility 1 ( Windrow),First Removal,B (green),7,"Spoon PLA 6""",
Facility 1 ( Windrow),First Removal,B (green),8,"Spoon PLA 6""",
Facility 1 ( Windrow),First Removal,B (green),9,"Spoon PLA 6""",
Facility 1 ( Windrow),First Removal,C (yellow),10,"Spoon PLA 6""",
Facility 1 ( Windrow),First Removal,C (yellow),6,"Spoon PLA 6""",
Facility 1 ( Windrow),First Removal,C (yellow),7,"Spoon PLA 6""",
Facility 1 ( Windrow),First Removal,C (yellow),8,"Spoon PLA 6""",
Facility 1 ( Windrow),First Removal,C (yellow),9,"Spoon PLA 6""",
Facility 1 ( Windrow),Second Removal,A (blue),1,"Spoon PLA 6""",2.00%
Facility 1 ( Windrow),Second Removal,A (blue),2,"Spoon PLA 6""",2.00%
Facility 1 ( Windrow),Second Removal,A (blue),3,"Spoon PLA 6""",2.70%
Facility 1 ( Windrow),Second Removal,A (blue),4,"Spoon PLA 6""",0.80%
Facility 1 ( Windrow),Second Removal,A (blue),5,"Spoon PLA 6""",7.50%
Facility 1 ( Windrow),Second Removal,B (green),1,"Spoon PLA 6""",
Facility 1 ( Windrow),Second Removal,B (green),2,"Spoon PLA 6""",
Facility 1 ( Windrow),Second Removal,B (green),3,"Spoon PLA 6""",
Facility 1 ( Windrow),Second Removal,B (green),4,"Spoon PLA 6""",
Facility 1 ( Windrow),Second Removal,B (green),5,"Spoon PLA 6""",
Facility 1 ( Windrow),Second Removal,C (yellow),1,"Spoon PLA 6""",
Facility 1 ( Windrow),Second Removal,C (yellow),2,"Spoon PLA 6""",
Facility 1 ( Windrow),Second Removal,C (yellow),3,"Spoon PLA 6""",
Facility 1 ( Windrow),Second Removal,C (yellow),4,"Spoon PLA 6""",
Facility 1 ( Windrow),Second Removal,C (yellow),5,"Spoon PLA 6""",
Facility 2 (CASP),First Removal,A (blue),2,"Spoon PLA 6""",1.90%
Facility 2 (CASP),First Removal,A (blue),4,"Spoon PLA 6""",6.50%
Facility 2 (CASP),First Removal,A (blue),5,"Spoon PLA 6""",10.60%
Facility 2 (CASP),First Removal,A (blue),7,"Spoon PLA 6""",6.20%
Facility 2 (CASP),First Removal,A (blue),9,"Spoon PLA 6""",6.40%
Facility 2 (CASP),First Removal,B (green),(blank),"Spoon PLA 6""",
Facility 2 (CASP),First Removal,B (green),1,"Spoon PLA 6""",
Facility 2 (CASP),First Removal,B (green),2,"Spoon PLA 6""",
Facility 2 (CASP),First Removal,B (green),4,"Spoon PLA 6""",
Facility 2 (CASP),First Removal,B (green),5,"Spoon PLA 6""",
Facility 2 (CASP),First Removal,B (green),8,"Spoon PLA 6""",
Facility 2 (CASP),First Removal,C (yellow),1,"Spoon PLA 6""",
Facility 2 (CASP),First Removal,C (yellow),2,"Spoon PLA 6""",
Facility 2 (CASP),First Removal,C (yellow),4,"Spoon PLA 6""",
Facility 2 (CASP),First Removal,C (yellow),5,"Spoon PLA 6""",
Facility 2 (CASP),First Removal,C (yellow),9,"Spoon PLA 6""",
Facility 2 (CASP),Second Removal,A (blue),10,"Spoon PLA 6""",0.00%
Facility 2 (CASP),Second Removal,A (blue),3,"Spoon PLA 6""",
Facility 2 (CASP),Second Removal,A (blue),6,"Spoon PLA 6""",0.00%
Facility 2 (CASP),Second Removal,A (blue),8,"Spoon PLA 6""",0.00%
Facility 2 (CASP),Second Removal,B (green),3,"Spoon PLA 6""",
Facility 2 (CASP),Second Removal,B (green),6,"Spoon PLA 6""",
Facility 2 (CASP),Second Removal,B (green),7,"Spoon PLA 6""",
Facility 2 (CASP),Second Removal,B (green),9,"Spoon PLA 6""",
Facility 2 (CASP),Second Removal,C (yellow),10,"Spoon PLA 6""",
Facility 2 (CASP),Second Removal,C (yellow),3,"Spoon PLA 6""",
Facility 2 (CASP),Second Removal,C (yellow),6,"Spoon PLA 6""",
Facility 2 (CASP),Second Removal,C (yellow),7,"Spoon PLA 6""",
Facility 2 (CASP),Second Removal,C (yellow),8,"Spoon PLA 6""",
Facility 5 (EASP),First Removal,A (blue),1,"Spoon PLA 6""",1.30%
Facility 5 (EASP),First Removal,A (blue),10,"Spoon PLA 6""",11.40%
Facility 5 (EASP),First Removal,A (blue),4,"Spoon PLA 6""",2.80%
Facility 5 (EASP),First Removal,A (blue),6,"Spoon PLA 6""",3.10%
Facility 5 (EASP),First Removal,A (blue),8,"Spoon PLA 6""",0.70%
Facility 5 (EASP),First Removal,B (green),2,"Spoon PLA 6""",
Facility 5 (EASP),First Removal,B (green),5,"Spoon PLA 6""",
Facility 5 (EASP),First Removal,B (green),6,"Spoon PLA 6""",
Facility 5 (EASP),First Removal,B (green),7,"Spoon PLA 6""",
Facility 5 (EASP),First Removal,B (green),8,"Spoon PLA 6""",
Facility 5 (EASP),First Removal,C (yellow),10,"Spoon PLA 6""",
Facility 5 (EASP),First Removal,C (yellow),3,"Spoon PLA 6""",
Facility 5 (EASP),First Removal,C (yellow),7,"Spoon PLA 6""",
Facility 5 (EASP),First Removal,C (yellow),8,"Spoon PLA 6""",
Facility 5 (EASP),First Removal,C (yellow),9,"Spoon PLA 6""",
Facility 5 (EASP),Second Removal,A (blue),2,"Spoon PLA 6""",0.00%
Facility 5 (EASP),Second Removal,A (blue),3,"Spoon PLA 6""",
Facility 5 (EASP),Second Removal,A (blue),5,"Spoon PLA 6""",0.00%
Facility 5 (EASP),Second Removal,A (blue),7,"Spoon PLA 6""",0.00%
Facility 5 (EASP),Second Removal,A (blue),9,"Spoon PLA 6""",0.00%
Facility 5 (EASP),Second Removal,B (green),1,"Spoon PLA 6""",
Facility 5 (EASP),Second Removal,B (green),10,"Spoon PLA 6""",
Facility 5 (EASP),Second Removal,B (green),3,"Spoon PLA 6""",
Facility 5 (EASP),Second Removal,B (green),4,"Spoon PLA 6""",
Facility 5 (EASP),Second Removal,B (green),8,"Spoon PLA 6""",
Facility 5 (EASP),Second Removal,C (yellow),1,"Spoon PLA 6""",
Facility 5 (EASP),Second Removal,C (yellow),2,"Spoon PLA 6""",
Facility 5 (EASP),Second Removal,C (yellow),4,"Spoon PLA 6""",
Facility 5 (EASP),Second Removal,C (yellow),5,"Spoon PLA 6""",
Facility 5 (EASP),Second Removal,C (yellow),6,"Spoon PLA 6""",
Facility 6 (CASP),First Removal,A (blue),10,"Spoon PLA 6""",0.40%
Facility 6 (CASP),First Removal,A (blue),6,"Spoon PLA 6""",0.00%
Facility 6 (CASP),First Removal,A (blue),7,"Spoon PLA 6""",17.50%
Facility 6 (CASP),First Removal,A (blue),8,"Spoon PLA 6""",0.00%
Facility 6 (CASP),First Removal,A (blue),9,"Spoon PLA 6""",4.70%
Facility 6 (CASP),First Removal,B (green),10,"Spoon PLA 6""",
Facility 6 (CASP),First Removal,B (green),6,"Spoon PLA 6""",
Facility 6 (CASP),First Removal,B (green),7,"Spoon PLA 6""",
Facility 6 (CASP),First Removal,B (green),8,"Spoon PLA 6""",
Facility 6 (CASP),First Removal,B (green),9,"Spoon PLA 6""",
Facility 6 (CASP),First Removal,C (yellow),10,"Spoon PLA 6""",
Facility 6 (CASP),First Removal,C (yellow),6,"Spoon PLA 6""",
Facility 6 (CASP),First Removal,C (yellow),7,"Spoon PLA 6""",
Facility 6 (CASP),First Removal,C (yellow),8,"Spoon PLA 6""",
Facility 6 (CASP),First Removal,C (yellow),9,"Spoon PLA 6""",
Facility 6 (CASP),Second Removal,A (blue),1,"Spoon PLA 6""",0.00%
Facility 6 (CASP),Second Removal,A (blue),2,"Spoon PLA 6""",0.00%
Facility 6 (CASP),Second Removal,A (blue),4,"Spoon PLA 6""",3.70%
Facility 6 (CASP),Second Removal,A (blue),5,"Spoon PLA 6""",0.00%
Facility 6 (CASP),Second Removal,B (green),1,"Spoon PLA 6""",
Facility 6 (CASP),Second Removal,B (green),2,"Spoon PLA 6""",
Facility 6 (CASP),Second Removal,B (green),3,"Spoon PLA 6""",
Facility 6 (CASP),Second Removal,B (green),4,"Spoon PLA 6""",
Facility 6 (CASP),Second Removal,B (green),5,"Spoon PLA 6""",
Facility 6 (CASP),Second Removal,C (yellow),1,"Spoon PLA 6""",
Facility 6 (CASP),Second Removal,C (yellow),2,"Spoon PLA 6""",
Facility 6 (CASP),Second Removal,C (yellow),3,"Spoon PLA 6""",
Facility 6 (CASP),Second Removal,C (yellow),4,"Spoon PLA 6""",
Facility 6 (CASP),Second Removal,C (yellow),5,"Spoon PLA 6""",
Facility 7 (CASP),First Removal,A (blue),1,"Spoon PLA 6""",99.80%
Facility 7 (CASP),First Removal,A (blue),10,"Spoon PLA 6""",105.20%
Facility 7 (CASP),First Removal,A (blue),4,"Spoon PLA 6""",42.60%
Facility 7 (CASP),First Removal,A (blue),5,"Spoon PLA 6""",98.80%
Facility 7 (CASP),First Removal,A (blue),7,"Spoon PLA 6""",95.00%
Facility 7 (CASP),First Removal,B (green),2,"Spoon PLA 6""",
Facility 7 (CASP),First Removal,B (green),3,"Spoon PLA 6""",
Facility 7 (CASP),First Removal,B (green),4,"Spoon PLA 6""",
Facility 7 (CASP),First Removal,B (green),8,"Spoon PLA 6""",
Facility 7 (CASP),First Removal,B (green),9,"Spoon PLA 6""",
Facility 7 (CASP),First Removal,C (yellow),10,"Spoon PLA 6""",
Facility 7 (CASP),First Removal,C (yellow),5,"Spoon PLA 6""",
Facility 7 (CASP),First Removal,C (yellow),7,"Spoon PLA 6""",
Facility 7 (CASP),First Removal,C (yellow),8,"Spoon PLA 6""",
Facility 7 (CASP),Second Removal,A (blue),2,"Spoon PLA 6""",36.60%
Facility 7 (CASP),Second Removal,A (blue),3,"Spoon PLA 6""",100.00%
Facility 7 (CASP),Second Removal,A (blue),6,"Spoon PLA 6""",0.00%
Facility 7 (CASP),Second Removal,A (blue),8,"Spoon PLA 6""",108.70%
Facility 7 (CASP),Second Removal,A (blue),9,"Spoon PLA 6""",17.50%
Facility 7 (CASP),Second Removal,B (green),1,"Spoon PLA 6""",
Facility 7 (CASP),Second Removal,B (green),5,"Spoon PLA 6""",
Facility 7 (CASP),Second Removal,B (green),6,"Spoon PLA 6""",
Facility 7 (CASP),Second Removal,B (green),7,"Spoon PLA 6""",
Facility 7 (CASP),Second Removal,C (yellow),1,"Spoon PLA 6""",
Facility 7 (CASP),Second Removal,C (yellow),2,"Spoon PLA 6""",
Facility 7 (CASP),Second Removal,C (yellow),3,"Spoon PLA 6""",
Facility 7 (CASP),Second Removal,C (yellow),6,"Spoon PLA 6""",
Facility 7 (CASP),Second Removal,C (yellow),9,"Spoon PLA 6""",
Facility 8 (ASP),First Removal,A (blue),1,"Spoon PLA 6""",13.80%
Facility 8 (ASP),First Removal,A (blue),2,"Spoon PLA 6""",25.30%
Facility 8 (ASP),First Removal,A (blue),3,"Spoon PLA 6""",10.10%
Facility 8 (ASP),First Removal,A (blue),4,"Spoon PLA 6""",23.60%
Facility 8 (ASP),First Removal,A (blue),5,"Spoon PLA 6""",8.90%
