facility_name,bag_ID,item_ID,trial_stage,mass_resid_%,sa_resid_%
EASP,B-9,P,Second Removal,0.0,0.0
Windrow,B-10,P,First Removal,98.4,4.1
Windrow,B-2,P,First Removal,37.7,2.2
Windrow,B-4,P,First Removal,128.0,16.0
Windrow,B-6,P,First Removal,102.4,66.6
Windrow,B-7,P,First Removal,40.0,2.1
Windrow,B-1,P,Second Removal,25.3,3.3
Windrow,B-3,P,Second Removal,4.1,1.2
Windrow,B-9,P,Second Removal,0.0,0.0
EASP,NaN,P,First Removal,7.9,0.3
EASP,NaN,P,Second Removal,0.0,0.0
In-Vessel,NaN,P,First Removal,11.2,2.3
In-Vessel,NaN,P,Second Removal,1.1,0.0
 Windrow,B-10,Q,First Removal,87.6,84.0
 Windrow,B-10,Q,First Removal,87.6,84.0
 Windrow,B-6,Q,First Removal,103.4,80.37
 Windrow,B-6,Q,First Removal,103.4,80.4
 Windrow,B-7,Q,First Removal,95.8,81.42
 Windrow,B-7,Q,First Removal,95.8,81.4
 Windrow,B-8,Q,First Removal,83.1,71.79
 Windrow,B-8,Q,First Removal,83.1,71.8
 Windrow,B-9,Q,First Removal,75.8,75.77
 Windrow,B-9,Q,First Removal,75.8,75.8
 Windrow,B-1,Q,Second Removal,73.4,52.64
 Windrow,B-1,Q,Second Removal,73.4,52.6
 Windrow,B-2,Q,Second Removal,0.0,0.0
 Windrow,B-2,Q,Second Removal,0.0,0.0
 Windrow,B-3,Q,Second Removal,0.0,0.0
 Windrow,B-3,Q,Second Removal,0.0,0.0
 Windrow,B-4,Q,Second Removal,0.0,0.0
 Windrow,B-4,Q,Second Removal,0.0,0.0
 Windrow,B-5,Q,Second Removal,76.2,61.12
 Windrow,B-5,Q,Second Removal,76.2,61.1
CASP,B-1,Q,First Removal,161.5,86.02
CASP,B-1,Q,First Removal,161.5,86.0
CASP,B-2,Q,First Removal,153.3,72.01
CASP,B-2,Q,First Removal,153.3,67.25
CASP,B-2,Q,First Removal,153.3,72.0
CASP,B-2,Q,First Removal,153.3,67.2
CASP,B-4,Q,First Removal,127.6,67.82
CASP,B-4,Q,First Removal,127.6,74.94
CASP,B-4,Q,First Removal,127.6,67.8
CASP,B-4,Q,First Removal,127.6,74.9
CASP,B-5,Q,First Removal,106.3,83.45
CASP,B-5,Q,First Removal,106.3,83.4
CASP,B-8,Q,First Removal,124.0,88.34
CASP,B-8,Q,First Removal,124.0,85.26
CASP,B-8,Q,First Removal,124.0,24.64
CASP,B-8,Q,First Removal,124.0,88.3
CASP,B-8,Q,First Removal,124.0,85.3
CASP,B-8,Q,First Removal,124.0,24.6
CASP,B-3,Q,Second Removal,109.5,71.66
CASP,B-3,Q,Second Removal,109.5,0.0
CASP,B-3,Q,Second Removal,109.5,71.7
CASP,B-3,Q,Second Removal,109.5,0.0
CASP,B-6,Q,Second Removal,157.4,79.78
CASP,B-6,Q,Second Removal,157.4,0.0
CASP,B-6,Q,Second Removal,157.4,79.8
CASP,B-6,Q,Second Removal,157.4,0.0
CASP,B-7,Q,Second Removal,108.5,75.12
CASP,B-7,Q,Second Removal,108.5,0.0
CASP,B-7,Q,Second Removal,108.5,75.1
CASP,B-7,Q,Second Removal,108.5,0.0
CASP,B-9,Q,Second Removal,112.5,74.32
CASP,B-9,Q,Second Removal,112.5,74.3
EASP,B-2,Q,First Removal,106.8,62.23
EASP,B-2,Q,First Removal,106.8,78.3
EASP,B-2,Q,First Removal,106.8,62.2
EASP,B-2,Q,First Removal,106.8,78.3
EASP,B-5,Q,First Removal,112.7,87.36
EASP,B-5,Q,First Removal,112.7,89.47
EASP,B-5,Q,First Removal,112.7,87.4
EASP,B-5,Q,First Removal,112.7,89.5
EASP,B-6,Q,First Removal,132.6,86.17
EASP,B-6,Q,First Removal,132.6,87.44
EASP,B-6,Q,First Removal,132.6,86.2
EASP,B-6,Q,First Removal,132.6,87.4
EASP,B-7,Q,First Removal,120.5,83.46
EASP,B-7,Q,First Removal,120.5,83.5
EASP,B-8,Q,First Removal,162.5,91.79
EASP,B-8,Q,First Removal,162.5,91.8
EASP,B-1,Q,Second Removal,0.0,0.0
EASP,B-1,Q,Second Removal,0.0,0.0
EASP,B-10,Q,Second Removal,19.3,18.36
EASP,B-10,Q,Second Removal,19.3,71.0
EASP,B-10,Q,Second Removal,19.3,18.4
EASP,B-10,Q,Second Removal,19.3,71.0
EASP,B-3,Q,Second Removal,0.0,0.0
EASP,B-3,Q,Second Removal,0.0,79.36
EASP,B-3,Q,Second Removal,0.0,0.0
EASP,B-3,Q,Second Removal,0.0,79.4
EASP,B-4,Q,Second Removal,102.0,85.25
EASP,B-4,Q,Second Removal,102.0,85.2
EASP,B-8,Q,Second Removal,31.2,20.69
EASP,B-8,Q,Second Removal,31.2,72.93
EASP,B-8,Q,Second Removal,31.2,20.7
EASP,B-8,Q,Second Removal,31.2,72.9
CASP,B-10,Q,First Removal,113.8,84.36
CASP,B-10,Q,First Removal,113.8,84.4
CASP,B-6,Q,First Removal,140.8,82.73
CASP,B-6,Q,First Removal,140.8,82.7
CASP,B-7,Q,First Removal,78.0,80.33
CASP,B-7,Q,First Removal,78.0,80.3
CASP,B-8,Q,First Removal,133.6,88.34
CASP,B-8,Q,First Removal,133.6,85.26
CASP,B-8,Q,First Removal,133.6,24.64
CASP,B-8,Q,First Removal,133.6,88.3
CASP,B-8,Q,First Removal,133.6,85.3
CASP,B-8,Q,First Removal,133.6,24.6
CASP,B-9,Q,First Removal,137.4,87.88
CASP,B-9,Q,First Removal,137.4,75.95
CASP,B-9,Q,First Removal,137.4,87.9
CASP,B-9,Q,First Removal,137.4,75.9
CASP,B-1,Q,Second Removal,0.0,0.0
CASP,B-1,Q,Second Removal,0.0,85.49
CASP,B-1,Q,Second Removal,0.0,0.0
CASP,B-1,Q,Second Removal,0.0,85.5
CASP,B-2,Q,Second Removal,139.3,76.73
CASP,B-2,Q,Second Removal,139.3,76.7
CASP,B-3,Q,Second Removal,0.0,71.66
CASP,B-3,Q,Second Removal,0.0,0.0
CASP,B-3,Q,Second Removal,0.0,71.7
CASP,B-3,Q,Second Removal,0.0,0.0
CASP,B-4,Q,Second Removal,107.5,84.51
CASP,B-4,Q,Second Removal,107.5,84.5
CASP,B-5,Q,Second Removal,0.0,0.0
CASP,B-5,Q,Second Removal,0.0,79.75
CASP,B-5,Q,Second Removal,0.0,0.0
CASP,B-5,Q,Second Removal,0.0,79.8
CASP,B-2,Q,First Removal,40.9,72.01
CASP,B-2,Q,First Removal,40.9,67.25
CASP,B-2,Q,First Removal,40.9,72.0
CASP,B-2,Q,First Removal,40.9,67.2
CASP,B-3,Q,First Removal,55.1,74.2
CASP,B-3,Q,First Removal,55.1,74.2
CASP,B-4,Q,First Removal,112.3,67.82
CASP,B-4,Q,First Removal,112.3,74.94
CASP,B-4,Q,First Removal,112.3,67.8
CASP,B-4,Q,First Removal,112.3,74.9
CASP,B-8,Q,First Removal,39.3,88.34
CASP,B-8,Q,First Removal,39.3,85.26
CASP,B-8,Q,First Removal,39.3,24.64
CASP,B-8,Q,First Removal,39.3,88.3
CASP,B-8,Q,First Removal,39.3,85.3
CASP,B-8,Q,First Removal,39.3,24.6
CASP,B-9,Q,First Removal,86.2,87.88
CASP,B-9,Q,First Removal,86.2,75.95
CASP,B-9,Q,First Removal,86.2,87.9
CASP,B-9,Q,First Removal,86.2,75.9
CASP,B-1,Q,Second Removal,130.9,0.0
CASP,B-1,Q,Second Removal,130.9,85.49
CASP,B-1,Q,Second Removal,130.9,0.0
CASP,B-1,Q,Second Removal,130.9,85.5
CASP,B-5,Q,Second Removal,97.1,0.0
CASP,B-5,Q,Second Removal,97.1,79.75
CASP,B-5,Q,Second Removal,97.1,0.0
CASP,B-5,Q,Second Removal,97.1,79.8
CASP,B-6,Q,Second Removal,0.0,79.78
CASP,B-6,Q,Second Removal,0.0,0.0
CASP,B-6,Q,Second Removal,0.0,79.8
CASP,B-6,Q,Second Removal,0.0,0.0
CASP,B-7,Q,Second Removal,0.0,75.12
CASP,B-7,Q,Second Removal,0.0,0.0
CASP,B-7,Q,Second Removal,0.0,75.1
CASP,B-7,Q,Second Removal,0.0,0.0
ASP,B-1,Q,First Removal,111.4,78.57
ASP,B-1,Q,First Removal,111.4,78.6
ASP,B-2,Q,First Removal,118.6,88.72
ASP,B-2,Q,First Removal,118.6,88.7
ASP,B-3,Q,First Removal,0.0,0.0
ASP,B-3,Q,First Removal,0.0,0.0
ASP,B-4,Q,First Removal,103.9,89.87
ASP,B-4,Q,First Removal,103.9,89.9
ASP,B-5,Q,First Removal,0.0,0.0
ASP,B-5,Q,First Removal,0.0,0.0
ASP,B-10,Q,Second Removal,107.3,69.58
ASP,B-10,Q,Second Removal,107.3,69.6
ASP,B-6,Q,Second Removal,112.4,76.38
ASP,B-6,Q,Second Removal,112.4,76.4
ASP,B-7,Q,Second Removal,89.1,78.23
ASP,B-7,Q,Second Removal,89.1,78.2
ASP,B-8,Q,Second Removal,112.7,77.9
ASP,B-8,Q,Second Removal,112.7,77.9
ASP,B-9,Q,Second Removal,136.8,74.15
ASP,B-9,Q,Second Removal,136.8,74.2
EASP,B-1,Q,First Removal,114.3,68.75
EASP,B-1,Q,First Removal,114.3,68.7
EASP,B-2,Q,First Removal,101.6,62.23
EASP,B-2,Q,First Removal,101.6,78.3
EASP,B-2,Q,First Removal,101.6,62.2
EASP,B-2,Q,First Removal,101.6,78.3
EASP,B-4,Q,First Removal,111.1,81.65
EASP,B-4,Q,First Removal,111.1,81.6
EASP,B-5,Q,First Removal,114.5,87.36
EASP,B-5,Q,First Removal,114.5,89.47
EASP,B-5,Q,First Removal,114.5,87.4
EASP,B-5,Q,First Removal,114.5,89.5
EASP,B-6,Q,First Removal,101.9,86.17
EASP,B-6,Q,First Removal,101.9,87.44
EASP,B-6,Q,First Removal,101.9,86.2
EASP,B-6,Q,First Removal,101.9,87.4
EASP,B-10,Q,Second Removal,104.4,18.36
EASP,B-10,Q,Second Removal,104.4,71.0
EASP,B-10,Q,Second Removal,104.4,18.4
EASP,B-10,Q,Second Removal,104.4,71.0
EASP,B-3,Q,Second Removal,109.3,0.0
EASP,B-3,Q,Second Removal,109.3,79.36
EASP,B-3,Q,Second Removal,109.3,0.0
EASP,B-3,Q,Second Removal,109.3,79.4
EASP,B-7,Q,Second Removal,82.3,78.55
EASP,B-7,Q,Second Removal,82.3,78.5
EASP,B-8,Q,Second Removal,97.6,20.69
EASP,B-8,Q,Second Removal,97.6,72.93
EASP,B-8,Q,Second Removal,97.6,20.7
EASP,B-8,Q,Second Removal,97.6,72.9
EASP,B-9,Q,Second Removal,86.0,74.43
EASP,B-9,Q,Second Removal,86.0,74.4
Windrow,B-10,Q,First Removal,0.0,0.0
Windrow,B-10,Q,First Removal,0.0,0.0
Windrow,B-2,Q,First Removal,91.9,70.06
Windrow,B-2,Q,First Removal,91.9,70.1
Windrow,B-4,Q,First Removal,0.0,0.0
Windrow,B-4,Q,First Removal,0.0,0.0
Windrow,B-6,Q,First Removal,0.0,0.0
Windrow,B-6,Q,First Removal,0.0,0.0
Windrow,B-7,Q,First Removal,57.1,45.35
Windrow,B-7,Q,First Removal,57.1,45.3
Windrow,B-1,Q,Second Removal,0.0,0.0
Windrow,B-1,Q,Second Removal,0.0,0.0
Windrow,B-3,Q,Second Removal,0.0,0.0
Windrow,B-3,Q,Second Removal,0.0,0.0
Windrow,B-5,Q,Second Removal,0.0,0.0
Windrow,B-5,Q,Second Removal,0.0,0.0
Windrow,B-9,Q,Second Removal,9.3,8.36
Windrow,B-9,Q,Second Removal,9.3,8.4
EASP,NaN,Q,First Removal,35.6,11.81
EASP,NaN,Q,First Removal,35.6,11.8
EASP,NaN,Q,Second Removal,35.5,19.82
EASP,NaN,Q,Second Removal,35.5,19.8
In-Vessel,NaN,Q,First Removal,0.0,0.0
In-Vessel,NaN,Q,First Removal,0.0,0.0
In-Vessel,NaN,Q,Second Removal,0.0,0.0
In-Vessel,NaN,Q,Second Removal,0.0,0.0
 Windrow,C-10,S,First Removal,0.0,0.0
 Windrow,C-6,S,First Removal,0.0,0.0
 Windrow,C-7,S,First Removal,0.0,0.0
 Windrow,C-8,S,First Removal,0.0,0.0
 Windrow,C-9,S,First Removal,0.0,0.0
 Windrow,C-1,S,Second Removal,0.0,0.0
 Windrow,C-2,S,Second Removal,0.0,0.0
 Windrow,C-3,S,Second Removal,0.0,0.0
 Windrow,C-4,S,Second Removal,0.0,0.0
 Windrow,C-5,S,Second Removal,0.0,0.0
CASP,C-1,S,First Removal,0.0,0.0
CASP,C-2,S,First Removal,0.0,0.0
CASP,C-4,S,First Removal,0.0,0.0
CASP,C-5,S,First Removal,0.0,0.0
CASP,C-5,S,First Removal,0.0,0.0
CASP,C-9,S,First Removal,1.6,0.9
CASP,C-9,S,First Removal,1.6,0.0
CASP,C-10,S,Second Removal,0.0,0.0
CASP,C-3,S,Second Removal,0.0,0.0
CASP,C-3,S,Second Removal,0.0,0.0
CASP,C-3,S,Second Removal,0.0,0.0
CASP,C-6,S,Second Removal,0.0,0.0
CASP,C-6,S,Second Removal,0.0,0.0
CASP,C-7,S,Second Removal,0.0,0.0
CASP,C-8,S,Second Removal,0.0,0.0
EASP,C-10,S,First Removal,0.0,0.0
EASP,C-3,S,First Removal,0.0,0.0
EASP,C-3,S,First Removal,0.0,0.0
EASP,C-7,S,First Removal,0.0,0.0
EASP,C-8,S,First Removal,33.1,13.6
EASP,C-9,S,First Removal,0.0,0.0
EASP,C-1,S,Second Removal,0.0,0.0
EASP,C-2,S,Second Removal,0.0,0.0
EASP,C-4,S,Second Removal,0.0,0.0
EASP,C-5,S,Second Removal,0.0,0.0
EASP,C-6,S,Second Removal,0.0,0.0
EASP,C-6,S,Second Removal,0.0,0.0
CASP,C-10,S,First Removal,0.0,0.0
CASP,C-10,S,First Removal,0.0,0.0
CASP,C-6,S,First Removal,22.9,16.2
CASP,C-7,S,First Removal,0.0,0.0
CASP,C-7,S,First Removal,0.0,0.0
CASP,C-8,S,First Removal,0.0,0.0
CASP,C-8,S,First Removal,0.0,1.7
CASP,C-9,S,First Removal,0.0,0.9
CASP,C-9,S,First Removal,0.0,0.0
CASP,C-1,S,Second Removal,0.0,0.0
CASP,C-1,S,Second Removal,0.0,0.0
CASP,C-2,S,Second Removal,0.0,0.0
CASP,C-2,S,Second Removal,0.0,0.0
CASP,C-3,S,Second Removal,0.0,0.0
CASP,C-3,S,Second Removal,0.0,0.0
CASP,C-3,S,Second Removal,0.0,0.0
CASP,C-4,S,Second Removal,0.0,0.0
CASP,C-5,S,Second Removal,0.0,0.0
CASP,C-10,S,First Removal,0.0,0.0
CASP,C-10,S,First Removal,0.0,0.0
CASP,C-5,S,First Removal,0.0,0.0
CASP,C-5,S,First Removal,0.0,0.0
CASP,C-7,S,First Removal,0.0,0.0
CASP,C-7,S,First Removal,0.0,0.0
CASP,C-8,S,First Removal,2.6,0.0
CASP,C-8,S,First Removal,2.6,1.7
CASP,C-1,S,Second Removal,0.0,0.0
CASP,C-1,S,Second Removal,0.0,0.0
CASP,C-2,S,Second Removal,0.0,0.0
CASP,C-2,S,Second Removal,0.0,0.0
CASP,C-3,S,Second Removal,0.0,0.0
CASP,C-3,S,Second Removal,0.0,0.0
CASP,C-3,S,Second Removal,0.0,0.0
CASP,C-6,S,Second Removal,0.0,0.0
CASP,C-6,S,Second Removal,0.0,0.0
CASP,C-9,S,Second Removal,0.0,0.0
ASP,C-1,S,First Removal,0.0,0.0
ASP,C-2,S,First Removal,0.0,0.0
ASP,C-3,S,First Removal,0.0,0.0
ASP,C-4,S,First Removal,0.0,0.0
ASP,C-5,S,First Removal,0.0,0.0
ASP,C-10,S,Second Removal,0.0,0.0
ASP,C-6,S,Second Removal,0.0,0.0
ASP,C-7,S,Second Removal,0.0,0.0
ASP,C-8,S,Second Removal,0.0,0.0
ASP,C-9,S,Second Removal,2.8,1.9
EASP,C-1,S,First Removal,0.0,0.0
EASP,C-2,S,First Removal,0.0,0.0
EASP,C-3,S,First Removal,0.0,0.0
EASP,C-3,S,First Removal,0.0,0.0
EASP,C-4,S,First Removal,0.0,0.0
EASP,C-5,S,First Removal,0.0,0.0
EASP,C-10,S,Second Removal,0.0,0.0
EASP,C-6,S,Second Removal,0.0,0.0
EASP,C-6,S,Second Removal,0.0,0.0
EASP,C-7,S,Second Removal,0.0,0.0
EASP,C-8,S,Second Removal,0.0,0.0
EASP,C-9,S,Second Removal,0.0,0.0
Windrow,C-1,S,First Removal,0.0,0.0
Windrow,C-3,S,First Removal,0.0,0.0
Windrow,C-5,S,First Removal,0.0,0.0
Windrow,C-6,S,First Removal,3.1,2.8
Windrow,C-7,S,First Removal,0.0,0.0
Windrow,C-10,S,Second Removal,0.0,0.0
Windrow,C-2,S,Second Removal,0.0,0.0
Windrow,C-4,S,Second Removal,21.8,9.3
Windrow,C-9,S,Second Removal,0.0,0.0
EASP,NaN,S,First Removal,0.0,0.0
EASP,NaN,S,Second Removal,0.0,0.0
In-Vessel,NaN,S,First Removal,0.0,0.0
In-Vessel,NaN,S,Second Removal,0.0,0.0
 Windrow,C-10,V,First Removal,2.5,3.42
 Windrow,C-10,V,First Removal,2.5,3.4
 Windrow,C-6,V,First Removal,0.4,0.62
 Windrow,C-6,V,First Removal,0.4,0.6
 Windrow,C-7,V,First Removal,0.0,0.0
 Windrow,C-7,V,First Removal,0.0,0.0
 Windrow,C-8,V,First Removal,1.3,1.72
 Windrow,C-8,V,First Removal,1.3,1.7
 Windrow,C-9,V,First Removal,95.1,93.81
 Windrow,C-9,V,First Removal,95.1,93.8
 Windrow,C-1,V,Second Removal,53.2,76.67
 Windrow,C-1,V,Second Removal,53.2,76.7
 Windrow,C-2,V,Second Removal,0.0,0.0
 Windrow,C-2,V,Second Removal,0.0,0.0
 Windrow,C-3,V,Second Removal,58.0,68.74
 Windrow,C-3,V,Second Removal,58.0,68.7
 Windrow,C-4,V,Second Removal,0.0,0.0
 Windrow,C-4,V,Second Removal,0.0,0.0
 Windrow,C-5,V,Second Removal,45.4,53.59
 Windrow,C-5,V,Second Removal,45.4,53.6
CASP,C-1,V,First Removal,0.5,0.78
CASP,C-1,V,First Removal,0.5,0.8
CASP,C-2,V,First Removal,0.0,0.0
CASP,C-2,V,First Removal,0.0,0.0
CASP,C-4,V,First Removal,0.0,0.0
CASP,C-4,V,First Removal,0.0,0.0
CASP,C-5,V,First Removal,0.0,0.0
CASP,C-5,V,First Removal,0.0,24.06
CASP,C-5,V,First Removal,0.0,0.0
CASP,C-5,V,First Removal,0.0,24.1
CASP,C-9,V,First Removal,0.0,0.0
CASP,C-9,V,First Removal,0.0,97.29
CASP,C-9,V,First Removal,0.0,0.0
CASP,C-9,V,First Removal,0.0,97.3
CASP,C-10,V,Second Removal,0.0,0.0
CASP,C-10,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-6,V,Second Removal,0.0,0.0
CASP,C-6,V,Second Removal,0.0,0.0
CASP,C-6,V,Second Removal,0.0,0.0
CASP,C-6,V,Second Removal,0.0,0.0
CASP,C-7,V,Second Removal,0.0,0.0
CASP,C-7,V,Second Removal,0.0,0.0
CASP,C-8,V,Second Removal,0.0,0.0
CASP,C-8,V,Second Removal,0.0,0.0
EASP,C-10,V,First Removal,100.5,110.84
EASP,C-10,V,First Removal,100.5,110.8
EASP,C-3,V,First Removal,8.2,11.83
EASP,C-3,V,First Removal,8.2,0.0
EASP,C-3,V,First Removal,8.2,11.8
EASP,C-3,V,First Removal,8.2,0.0
EASP,C-7,V,First Removal,35.5,44.89
EASP,C-7,V,First Removal,35.5,44.9
EASP,C-8,V,First Removal,57.5,75.98
EASP,C-8,V,First Removal,57.5,76.0
EASP,C-9,V,First Removal,73.6,87.2
EASP,C-9,V,First Removal,73.6,87.2
EASP,C-1,V,Second Removal,0.0,0.0
EASP,C-1,V,Second Removal,0.0,0.0
EASP,C-2,V,Second Removal,0.0,0.0
EASP,C-2,V,Second Removal,0.0,0.0
EASP,C-4,V,Second Removal,0.0,0.0
EASP,C-4,V,Second Removal,0.0,0.0
EASP,C-5,V,Second Removal,0.0,0.0
EASP,C-5,V,Second Removal,0.0,0.0
EASP,C-6,V,Second Removal,0.0,0.0
EASP,C-6,V,Second Removal,0.0,0.0
EASP,C-6,V,Second Removal,0.0,0.0
EASP,C-6,V,Second Removal,0.0,0.0
CASP,C-10,V,First Removal,104.4,98.33
CASP,C-10,V,First Removal,104.4,0.0
CASP,C-10,V,First Removal,104.4,98.3
CASP,C-10,V,First Removal,104.4,0.0
CASP,C-6,V,First Removal,103.4,99.81
CASP,C-6,V,First Removal,103.4,99.8
CASP,C-7,V,First Removal,74.1,70.32
CASP,C-7,V,First Removal,74.1,0.0
CASP,C-7,V,First Removal,74.1,70.3
CASP,C-7,V,First Removal,74.1,0.0
CASP,C-8,V,First Removal,82.4,83.22
CASP,C-8,V,First Removal,82.4,18.36
CASP,C-8,V,First Removal,82.4,83.2
CASP,C-8,V,First Removal,82.4,18.4
CASP,C-9,V,First Removal,100.5,0.0
CASP,C-9,V,First Removal,100.5,97.29
CASP,C-9,V,First Removal,100.5,0.0
CASP,C-9,V,First Removal,100.5,97.3
CASP,C-1,V,Second Removal,0.0,0.0
CASP,C-1,V,Second Removal,0.0,0.0
CASP,C-1,V,Second Removal,0.0,0.0
CASP,C-1,V,Second Removal,0.0,0.0
CASP,C-2,V,Second Removal,0.0,0.0
CASP,C-2,V,Second Removal,0.0,0.0
CASP,C-2,V,Second Removal,0.0,0.0
CASP,C-2,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-4,V,Second Removal,0.0,0.0
CASP,C-4,V,Second Removal,0.0,0.0
CASP,C-5,V,Second Removal,0.0,0.0
CASP,C-5,V,Second Removal,0.0,0.0
CASP,C-10,V,First Removal,0.0,98.33
CASP,C-10,V,First Removal,0.0,0.0
CASP,C-10,V,First Removal,0.0,98.3
CASP,C-10,V,First Removal,0.0,0.0
CASP,C-5,V,First Removal,18.2,0.0
CASP,C-5,V,First Removal,18.2,24.06
CASP,C-5,V,First Removal,18.2,0.0
CASP,C-5,V,First Removal,18.2,24.1
CASP,C-7,V,First Removal,0.0,70.32
CASP,C-7,V,First Removal,0.0,0.0
CASP,C-7,V,First Removal,0.0,70.3
CASP,C-7,V,First Removal,0.0,0.0
CASP,C-8,V,First Removal,14.4,83.22
CASP,C-8,V,First Removal,14.4,18.36
CASP,C-8,V,First Removal,14.4,83.2
CASP,C-8,V,First Removal,14.4,18.4
CASP,C-1,V,Second Removal,0.0,0.0
CASP,C-1,V,Second Removal,0.0,0.0
CASP,C-1,V,Second Removal,0.0,0.0
CASP,C-1,V,Second Removal,0.0,0.0
CASP,C-2,V,Second Removal,0.0,0.0
CASP,C-2,V,Second Removal,0.0,0.0
CASP,C-2,V,Second Removal,0.0,0.0
CASP,C-2,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-3,V,Second Removal,0.0,0.0
CASP,C-6,V,Second Removal,0.0,0.0
CASP,C-6,V,Second Removal,0.0,0.0
CASP,C-6,V,Second Removal,0.0,0.0
CASP,C-6,V,Second Removal,0.0,0.0
CASP,C-9,V,Second Removal,0.0,0.0
CASP,C-9,V,Second Removal,0.0,0.0
ASP,C-1,V,First Removal,44.4,49.81
ASP,C-1,V,First Removal,44.4,49.8
ASP,C-2,V,First Removal,38.5,44.51
ASP,C-2,V,First Removal,38.5,44.5
ASP,C-3,V,First Removal,57.4,67.35
ASP,C-3,V,First Removal,57.4,67.3
ASP,C-4,V,First Removal,52.7,48.02
ASP,C-4,V,First Removal,52.7,48.0
ASP,C-5,V,First Removal,77.1,82.95
ASP,C-5,V,First Removal,77.1,83.0
ASP,C-10,V,Second Removal,23.4,32.67
ASP,C-10,V,Second Removal,23.4,32.7
ASP,C-6,V,Second Removal,6.7,7.9
ASP,C-6,V,Second Removal,6.7,7.9
ASP,C-7,V,Second Removal,3.6,3.81
ASP,C-7,V,Second Removal,3.6,3.8
ASP,C-8,V,Second Removal,0.0,0.0
ASP,C-8,V,Second Removal,0.0,0.0
ASP,C-9,V,Second Removal,1.0,2.6
ASP,C-9,V,Second Removal,1.0,2.6
EASP,C-1,V,First Removal,0.0,0.0
EASP,C-1,V,First Removal,0.0,0.0
EASP,C-2,V,First Removal,0.0,0.0
EASP,C-2,V,First Removal,0.0,0.0
EASP,C-3,V,First Removal,0.0,11.83
EASP,C-3,V,First Removal,0.0,0.0
EASP,C-3,V,First Removal,0.0,11.8
EASP,C-3,V,First Removal,0.0,0.0
EASP,C-4,V,First Removal,0.0,0.0
EASP,C-4,V,First Removal,0.0,0.0
EASP,C-5,V,First Removal,2.5,3.05
EASP,C-5,V,First Removal,2.5,3.0
EASP,C-10,V,Second Removal,0.0,0.0
EASP,C-10,V,Second Removal,0.0,0.0
EASP,C-6,V,Second Removal,0.0,0.0
EASP,C-6,V,Second Removal,0.0,0.0
EASP,C-6,V,Second Removal,0.0,0.0
EASP,C-6,V,Second Removal,0.0,0.0
EASP,C-7,V,Second Removal,0.0,0.0
EASP,C-7,V,Second Removal,0.0,0.0
EASP,C-8,V,Second Removal,0.0,0.0
EASP,C-8,V,Second Removal,0.0,0.0
EASP,C-9,V,Second Removal,0.0,0.0
EASP,C-9,V,Second Removal,0.0,0.0
Windrow,C-1,V,First Removal,0.0,0.0
Windrow,C-1,V,First Removal,0.0,0.0
Windrow,C-3,V,First Removal,97.1,100.97
Windrow,C-3,V,First Removal,97.1,101.0
Windrow,C-5,V,First Removal,66.3,71.28
Windrow,C-5,V,First Removal,66.3,71.3
Windrow,C-6,V,First Removal,2.2,1.85
Windrow,C-6,V,First Removal,2.2,1.8
Windrow,C-7,V,First Removal,1.1,1.91
Windrow,C-7,V,First Removal,1.1,1.9
Windrow,C-10,V,Second Removal,0.0,0.0
Windrow,C-10,V,Second Removal,0.0,0.0
Windrow,C-2,V,Second Removal,0.0,0.0
Windrow,C-2,V,Second Removal,0.0,0.0
Windrow,C-4,V,Second Removal,0.0,0.0
Windrow,C-4,V,Second Removal,0.0,0.0
Windrow,C-9,V,Second Removal,0.0,0.0
Windrow,C-9,V,Second Removal,0.0,0.0
EASP,NaN,V,First Removal,0.0,0.0
EASP,NaN,V,First Removal,0.0,0.0
EASP,NaN,V,Second Removal,0.0,0.0
EASP,NaN,V,Second Removal,0.0,0.0
In-Vessel,NaN,V,First Removal,8.2,1.94
In-Vessel,NaN,V,First Removal,8.2,1.9
In-Vessel,NaN,V,Second Removal,2.9,0.78
In-Vessel,NaN,V,Second Removal,2.9,0.8
CASP,A-1,A74,,100.0,
CASP,A-2,A74,,100.0,
CASP,A-3,A74,,100.0,
CASP,A-4,A74,,100.0,
CASP,A-5,A74,,100.0,
CASP,A-6,A74,,100.0,
CASP,A-1,A74,Second Removal,0.0,
CASP,A-2,A74,Second Removal,0.0,
CASP,A-3,A74,Second Removal,187.18,
CASP,A-4,A74,Second Removal,204.44,
CASP,A-5,A74,Second Removal,0.0,
